"Time","  FARAZGANZ NEW BRIDGE WL_I_1H (m)"," ALEXANDER WL_I_1H (m)"," BAKKHALI RIVER  ( KHURUSHKUL) WL_I_1H (m)"," BASHKHALI  (JALKADAR CANAL) BRIDGE WL_I_1H (m)"," BEKUTIA FERRY GHAT WL_I_1H (m)"," BOLIR POL  BRIDGE WL_I_1H (m)"," CHAR AMANULLAH WL_I_1H (m)"," CHAR JABBAR RAMGOTI BRIDGE WL_I_1H (m)"," CHAR MONTAZ SLUICE GATE, BAZAR WL_I_1H (m)"," DUBLAR CHAR WL_I_1H (m)"," GABKHAN BRIDGE WL_I_1H (m)"," GODARPAR SLUICE GATE  (SANGUA BRIDGE) WL_I_1H (m)"," GOLACHIPA FERRY GHAT WL_I_1H (m)"," KALAPARA BRIDGE WL_I_1H (m)"," KARNAFULI SHAH AMANAT BRIDGE WL_I_1H (m)"," KARNAPHULI  RIVER (SUPPORT PADMA OIL COMPANY LTD.) WL_I_1H (m)"," KUAKATA (ALIPUR BRIDGE) WL_I_1H (m)"," KUMIRA (JETTY GHAT) WL_I_1H (m)"," MAYA BRIDGE WL_I_1H (m)"," MOGNAMA JETTY WL_I_1H (m)"," MOHESHKHALI (NEW JETTY GHAT) WL_I_1H (m)"," MONPURA  (HAJIRHAT LAUNCH GHAT) WL_I_1H (m)"," MOTIRHAT NEW REGULATOR (MOJU  CHOWDHURY'S HAT)  WL_I_1H (m)"," MUKTARIA  GHAT  (HATIYA NIJHUM DWIP FERRY RT) WL_I_1H (m)"," MUSAPUR REGULATOR  (SLUICE GATE) WL_I_1H (m)"," NAF RIVER WL_I_1H (m)"," RAJU-KHAL STEEL BRIDGE  (NEAR INANI BEACH) WL_I_1H (m)"," RANGABALI WL_I_1H (m)"," SANDWIP (GUPTOCHORA  JETTY GHAT) WL_I_1H (m)"," SHAPORIR DWIP  (JETTY TERMINAL) WL_I_1H (m)"," TULATULI SLUICE GATE WL_I_1H (m)","BOWLESHSWAR BAZAR (KHETACHIRA) WL_I_1H (m)","CHARFESHION (NEW SULEJ GATE) WL_I_1H (m)","GABURA HAT (BRIDGE) WL_I_1H (m)","JOYALVANGA SLUICE GATE(TALTALI) WL_I_1H (m)","MORELGANJ  BRIDGE WL_I_1H (m)","PAYRA  JETTY (THERMAL POWER PLANT) WL_I_1H (m)","ST. MARTIN  (LANDING JETTY OF ST. MARTIN) WL_I_1H (m)","THOTA  JETTY ( JAYMONI BAZAR) WL_I_1H (m)","ULANIA DASHMINA (BRIDGE) WL_I_1H (m)"
"19/07/2025 04:00:00",,,,,0.852,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.033,,,,,,,,,,
"19/07/2025 04:15:00",,,,,0.943,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.037,,,,,,,,,,
"19/07/2025 04:30:00",0.671,,,,1.018,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.953,,,,,,,,,,
"19/07/2025 04:45:00",,,,,1.078,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.944,,,,,,,,,,
"19/07/2025 05:00:00",0.771,,,,1.128,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.882,,,,,,,,,,
"19/07/2025 05:15:00",0.822,,,,1.161,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.788,,,,,,,,,,
"19/07/2025 05:30:00",0.877,,,,1.188,,,,,,,,,14.133,,,,,,,,,,,,,,,,0.762,,,,,,,,,,
"19/07/2025 05:45:00",0.91,,,,1.212,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.654,,,,,,,,,,
"19/07/2025 06:00:00",0.96,,,,1.219,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.601,,,,,,,,,,
"19/07/2025 06:15:00",0.987,,,,1.245,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.535,,,,,,,,,,
"19/07/2025 06:30:00",1.023,,,,1.254,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.455,,,,,,,,,,
"19/07/2025 06:45:00",1.061,,,,1.263,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.382,,,,,,,,,,
"19/07/2025 07:00:00",1.088,,,,1.265,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.292,,,,,,,,,,
"19/07/2025 07:15:00",1.1,,,,1.254,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.192,,,,,,,,,,
"19/07/2025 07:30:00",1.104,,,,1.237,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.092,,,,,,,,,,
"19/07/2025 07:45:00",1.108,,,,1.21,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.009,,,,,,,,,,
"19/07/2025 08:00:00",1.104,,,,1.168,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.07,,,,,,,,,,
"19/07/2025 08:15:00",1.095,,,,1.128,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.16,,,,,,,,,,
"19/07/2025 08:30:00",1.076,,,,1.085,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.246,,,,,,,,,,
"19/07/2025 08:45:00",1.045,,,,1.286,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.326,,,,,,,,,,
"19/07/2025 09:00:00",1.004,,,,1.003,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.407,,,,,,,,,,
"19/07/2025 09:15:00",0.953,,,,0.947,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.462,,,,,,,,,,
"19/07/2025 09:30:00",0.874,,,,0.896,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.485,,,,,,,,,,
"19/07/2025 09:45:00",0.822,,,,0.856,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.48,,,,,,,,,,
"19/07/2025 10:00:00",0.774,,,,0.805,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.458,,,,,,,,,,
"19/07/2025 10:15:00",0.733,,,,0.775,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.424,,,,,,,,,,
"19/07/2025 10:30:00",0.715,,,,0.725,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.243,,,,,,,,,,
"19/07/2025 10:45:00",0.704,,,,0.694,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.283,,,,,,,,,,
"19/07/2025 11:00:00",0.686,,,,0.662,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.233,,,,,,,,,,
"19/07/2025 11:15:00",0.671,,,,0.647,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.167,,,,,,,,,,
"19/07/2025 11:30:00",0.663,,,,0.627,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.113,,,,,,,,,,
"19/07/2025 11:45:00",0.647,,,,0.598,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.034,,,,,,,,,,
"19/07/2025 12:00:00",0.638,,,,0.57,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,
"19/07/2025 12:15:00",0.62,,,,0.54,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.072,,,,,,,,,,
"19/07/2025 12:30:00",0.615,,,,0.513,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.137,,,,,,,,,,
"19/07/2025 12:45:00",,,,,0.484,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.188,,,,,,,,,,
"19/07/2025 13:00:00",0.573,,,,0.462,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.281,,,,,,,,,,
"19/07/2025 13:15:00",0.548,,,,0.441,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.383,,,,,,,,,,
"19/07/2025 13:30:00",0.531,,,,0.419,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.455,,,,,,,,,,
"19/07/2025 13:45:00",0.517,,,,0.418,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.51,,,,,,,,,,
"19/07/2025 14:00:00",0.513,,,,0.415,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.576,,,,,,,,,,
"19/07/2025 14:15:00",0.499,,,,0.408,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.674,,,,,,,,,,
"19/07/2025 14:30:00",0.477,,,,0.427,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.731,,,,,,,,,,
"19/07/2025 14:45:00",0.451,,,,0.441,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.776,,,,,,,,,,
"19/07/2025 15:00:00",0.431,,,,0.484,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.798,,,,,,,,,,
"19/07/2025 15:15:00",0.42,,,,0.54,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.865,,,,,,,,,,
"19/07/2025 15:30:00",0.416,,,,0.61,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.863,,,,,,,,,,
"19/07/2025 15:45:00",0.412,,,,0.684,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.916,,,,,,,,,,
"19/07/2025 16:00:00",0.421,,,,0.751,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.889,,,,,,,,,,
"19/07/2025 16:15:00",0.449,,,,0.817,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.849,,,,,,,,,,
"19/07/2025 16:30:00",0.491,,,,0.894,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.843,,,,,,,,,,
"19/07/2025 16:45:00",0.543,,,,0.957,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.761,,,,,,,,,,
"19/07/2025 17:00:00",0.611,,,,1.013,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.681,,,,,,,,,,
"19/07/2025 17:15:00",0.682,,,,1.053,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.628,,,,,,,,,,
"19/07/2025 17:30:00",0.74,,,,1.098,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.538,,,,,,,,,,
"19/07/2025 17:45:00",0.792,,,,1.117,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.474,,,,,,,,,,
"19/07/2025 18:00:00",0.833,,,,1.141,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.442,,,,,,,,,,
"19/07/2025 18:15:00",0.864,,,,1.16,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.359,,,,,,,,,,
"19/07/2025 18:30:00",0.892,,,,1.176,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.27,,,,,,,,,,
"19/07/2025 18:45:00",0.922,,,,1.187,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.174,,,,,,,,,,
"19/07/2025 19:00:00",0.951,,,,1.184,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.08,,,,,,,,,,
"19/07/2025 19:15:00",0.966,,,,1.176,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.007,,,,,,,,,,
"19/07/2025 19:30:00",,,,,1.121,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.079,,,,,,,,,,
"19/07/2025 19:45:00",,,,,1.15,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.159,,,,,,,,,,
"19/07/2025 20:00:00",,,,,1.123,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.252,,,,,,,,,,
"19/07/2025 20:15:00",0.979,,,,1.091,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.319,,,,,,,,,,
"19/07/2025 20:30:00",0.951,,,,1.051,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.407,,,,,,,,,,
"19/07/2025 20:45:00",0.906,,,,0.996,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.473,,,,,,,,,,
"19/07/2025 21:00:00",0.856,,,,0.951,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.534,,,,,,,,,,
"19/07/2025 21:15:00",0.803,,,,0.896,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.587,,,,,,,,,,
"19/07/2025 21:30:00",,,,,0.843,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.639,,,,,,,,,,
"19/07/2025 21:45:00",0.7,,,,0.797,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.658,,,,,,,,,,
"19/07/2025 22:00:00",,,,,0.758,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.675,,,,,,,,,,
"19/07/2025 22:15:00",,,,,0.723,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.623,,,,,,,,,,
"19/07/2025 22:30:00",,,,,0.675,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.641,,,,,,,,,,
"19/07/2025 22:45:00",0.535,,,,0.636,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.58,,,,,,,,,,
"19/07/2025 23:00:00",0.499,,,,0.592,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.535,,,,,,,,,,
"19/07/2025 23:15:00",0.466,,,,0.566,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.449,,,,,,,,,,
"19/07/2025 23:30:00",0.442,,,,0.525,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.381,,,,,,,,,,
"19/07/2025 23:45:00",0.418,,,,0.5,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.325,,,,,,,,,,
"20/07/2025 00:00:00",0.376,,,,0.459,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.262,,,,,,,,,,
"20/07/2025 00:15:00",0.35,,,,0.417,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.161,,,,,,,,,,
"20/07/2025 00:30:00",0.314,,,,0.385,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.075,,,,,,,,,,
"20/07/2025 00:45:00",0.298,,,,0.342,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.003,,,,,,,,,,
"20/07/2025 01:00:00",0.277,,,,0.308,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.108,,,,,,,,,,
"20/07/2025 01:15:00",0.266,,,,0.269,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.182,,,,,,,,,,
"20/07/2025 01:30:00",0.243,,,,0.238,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.275,,,,,,,,,,
"20/07/2025 01:45:00",0.236,,,,0.209,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.37,,,,,,,,,,
"20/07/2025 02:00:00",0.225,,,,0.185,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.443,,,,,,,,,,
"20/07/2025 02:15:00",0.244,,,,0.172,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.546,,,,,,,,,,
"20/07/2025 02:30:00",0.17,,,,0.16,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.646,,,,,,,,,,
"20/07/2025 02:45:00",0.175,,,,0.153,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.708,,,,,,,,,,
"20/07/2025 03:00:00",0.143,,,,0.165,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.771,,,,,,,,,,
"20/07/2025 03:15:00",0.137,,,,0.192,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.837,,,,,,,,,,
"20/07/2025 03:30:00",0.139,,,,0.223,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.866,,,,,,,,,,
"20/07/2025 03:45:00",0.095,,,,0.295,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.927,,,,,,,,,,
"20/07/2025 04:00:00",0.207,,,,0.376,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.963,,,,,,,,,,
"20/07/2025 04:15:00",,,,,0.482,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.992,,,,,,,,,,
"20/07/2025 04:30:00",0.305,,,,0.579,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.026,,,,,,,,,,
"20/07/2025 04:45:00",0.421,,,,0.684,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.016,,,,,,,,,,
"20/07/2025 05:00:00",0.502,,,,0.788,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.019,,,,,,,,,,
"20/07/2025 05:15:00",0.56,,,,0.884,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.017,,,,,,,,,,
"20/07/2025 05:30:00",0.626,,,,0.964,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.013,,,,,,,,,,
"20/07/2025 05:45:00",0.7,,,,1.017,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.984,,,,,,,,,,
"20/07/2025 06:00:00",0.757,,,,1.075,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.973,,,,,,,,,,
"20/07/2025 06:15:00",0.809,,,,1.11,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.896,,,,,,,,,,
"20/07/2025 06:30:00",0.852,,,,1.14,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.842,,,,,,,,,,
"20/07/2025 06:45:00",0.896,,,,1.163,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.771,,,,,,,,,,
"20/07/2025 07:00:00",0.926,,,,1.181,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.706,,,,,,,,,,
"20/07/2025 07:15:00",0.957,,,,1.195,,,,,,,,,,,,,,,,,,,,,,,,,0.627,,,,,,,,,,
"20/07/2025 07:30:00",0.987,,,,1.213,,,,,,,,,,,,,,,,,,,,,,,,,0.554,,,,,,,,,,
"20/07/2025 07:45:00",1.006,,,,1.22,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.477,,,,,,,,,,
"20/07/2025 08:00:00",1.031,,,,1.231,,,,,,,,,,,,,,,,,,,,,,,,,0.385,,,,,,,,,,
"20/07/2025 08:15:00",1.061,,,,1.233,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.328,,,,,,,,,,
"20/07/2025 08:30:00",1.078,,,,1.222,,,,,,,,,,,,,,,,,,,,,,,,,0.247,,,,,,,,,,
"20/07/2025 08:45:00",1.089,,,,1.216,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,
"20/07/2025 09:00:00",1.09,,,,1.197,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.073,,,,,,,,,,
"20/07/2025 09:15:00",1.088,,,,1.173,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.023,,,,,,,,,,
"20/07/2025 09:30:00",1.079,,,,1.141,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.099,,,,,,,,,,
"20/07/2025 09:45:00",1.064,,,,1.104,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.182,,,,,,,,,,
"20/07/2025 10:00:00",1.038,,,,1.048,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.243,,,,,,,,,,
"20/07/2025 10:15:00",0.989,,,,0.999,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.303,,,,,,,,,,
"20/07/2025 10:30:00",0.929,,,,0.951,,,,,,,,,,,,,,,,,,,,,,,,,-0.33,,,,,,,,,,
"20/07/2025 10:45:00",0.882,,,,0.909,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.362,,,,,,,,,,
"20/07/2025 11:00:00",0.834,,,,0.854,,,,,,,,,,,,,,,,,,,,,,,,,-0.361,,,,,,,,,,
"20/07/2025 11:15:00",0.802,,,,0.817,,,,,,,,,,,,,,,,,,,,,,,,,-0.378,,,,,,,,,,
"20/07/2025 11:30:00",0.754,,,,0.777,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.329,,,,,,,,,,
"20/07/2025 11:45:00",0.745,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.291,,,,,,,,,,
"20/07/2025 12:00:00",0.732,,,,0.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 12:15:00",0.701,,,,0.697,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 12:30:00",0.706,,,,0.679,,,,,,,,,13.919,,,,,,,,,,,,,,,,-0.157,,,,,,,,,,
"20/07/2025 12:45:00",0.696,,,,0.633,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.134,,,,,,,,,,
"20/07/2025 13:00:00",0.679,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,-0.094,,,,,,,,,,
"20/07/2025 13:15:00",0.669,,,,0.593,,,,,,,,,,,,,,,,,,,,,,,,,-0.045,,,,,,,,,,
"20/07/2025 13:30:00",,,,,0.567,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.005,,,,,,,,,,
"20/07/2025 13:45:00",0.631,,,,0.534,,,,,,,,,,,,,,,,,,,,,,,,,0.082,,,,,,,,,,
"20/07/2025 14:00:00",0.6,,,,0.503,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.152,,,,,,,,,,
"20/07/2025 14:15:00",,,,,0.48,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.232,,,,,,,,,,
"20/07/2025 14:30:00",0.549,,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 14:45:00",0.558,,,,0.443,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.437,,,,,,,,,,
"20/07/2025 15:00:00",0.536,,,,0.428,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 15:15:00",0.514,,,,0.417,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.582,,,,,,,,,,
"20/07/2025 15:30:00",0.49,,,,0.4,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.662,,,,,,,,,,
"20/07/2025 15:45:00",0.46,,,,0.396,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.697,,,,,,,,,,
"20/07/2025 16:00:00",,,,,0.396,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.739,,,,,,,,,,
"20/07/2025 16:15:00",0.393,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,0.773,,,,,,,,,,
"20/07/2025 16:30:00",0.384,,,,0.452,,,,,,,,,,,,,,,,,,,,,,,,,0.772,,,,,,,,,,
"20/07/2025 16:45:00",0.374,,,,0.492,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.846,,,,,,,,,,
"20/07/2025 17:00:00",0.356,,,,0.548,,,,,,,,,,,,,,,,,,,,,,,,,0.854,,,,,,,,,,
"20/07/2025 17:15:00",0.353,,,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,0.836,,,,,,,,,,
"20/07/2025 17:30:00",0.351,,,,0.69,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.81,,,,,,,,,,
"20/07/2025 17:45:00",0.365,,,,0.758,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.754,,,,,,,,,,
"20/07/2025 18:00:00",0.419,,,,1.038,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.704,,,,,,,,,,
"20/07/2025 18:15:00",0.46,,,,0.889,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.688,,,,,,,,,,
"20/07/2025 18:30:00",,,,,0.939,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.675,,,,,,,,,,
"20/07/2025 18:45:00",0.583,,,,0.978,,,,,,,,,14.829,,,,,,,,,,,,,,,,2.126,,,,,,,,,,
"20/07/2025 19:00:00",0.644,,,,1.017,,,,,,,,,14.829,,,,,,,,,,,,,,,,3.924,,,,,,,,,,
"20/07/2025 19:15:00",0.7,,,,1.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 19:30:00",0.751,,,,1.074,,,,,,,,,,,,,,,,,,,,,,,,,0.406,,,,,,,,,,
"20/07/2025 19:45:00",0.776,,,,1.09,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 20:00:00",0.819,,,,1.103,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 20:15:00",0.843,,,,1.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 20:30:00",0.867,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 20:45:00",0.89,,,,1.121,,,,,,,,,,,,,,,,,,,,,,,,,-0.028,,,,,,,,,,
"20/07/2025 21:00:00",0.902,,,,1.109,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,,,,,,,,
"20/07/2025 21:15:00",0.904,,,,1.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 21:30:00",0.901,,,,1.051,,,,,,,,,,,,,,,,,,,,,,,,,-0.268,,,,,,,,,,
"20/07/2025 21:45:00",0.889,,,,1.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 22:00:00",0.863,,,,0.965,,,,,,,,,14.262,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 22:15:00",0.825,,,,0.916,,,,,,,,,,,,,,,,,,,,,,,,,-0.446,,,,,,,,,,
"20/07/2025 22:30:00",0.773,,,,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20/07/2025 22:45:00",0.722,,,,0.818,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.532,,,,,,,,,,
"20/07/2025 23:00:00",0.668,,,,0.769,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.583,,,,,,,,,,
"20/07/2025 23:15:00",0.619,,,,0.729,,,,,,,,,14.459,,,,,,,,,,,,,,,,-0.584,,,,,,,,,,
"20/07/2025 23:30:00",0.572,,,,0.689,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,,,,,,,,,,
"20/07/2025 23:45:00",0.531,,,,0.649,,,,,,,,,,,,,,,,,,,,,,,,,-0.594,,,,,,,,,,
"21/07/2025 00:00:00",0.502,,,,0.611,,,,,,,,,,,,,,,,,,,,,,,,,-0.576,,,,,,,,,,
"21/07/2025 00:15:00",0.466,,,,0.577,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.53,,,,,,,,,,
"21/07/2025 00:30:00",0.437,,,,0.536,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.475,,,,,,,,,,
"21/07/2025 00:45:00",0.408,,,,0.501,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.393,,,,,,,,,,
"21/07/2025 01:00:00",0.375,,,,0.47,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.332,,,,,,,,,,
"21/07/2025 01:15:00",0.361,,,,0.428,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.282,,,,,,,,,,
"21/07/2025 01:30:00",0.336,,,,0.4,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.194,,,,,,,,,,
"21/07/2025 01:45:00",0.308,,,,0.365,,,,,,,,,,,,,,,,,,,,,,,,,-0.103,,,,,,,,,,
"21/07/2025 02:00:00",0.288,,,,0.324,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"21/07/2025 02:15:00",0.269,,,,0.289,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,
"21/07/2025 02:30:00",0.241,,,,0.255,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.194,,,,,,,,,,
"21/07/2025 02:45:00",0.228,,,,0.216,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.284,,,,,,,,,,
"21/07/2025 03:00:00",0.207,,,,0.193,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,
"21/07/2025 03:15:00",0.188,,,,0.164,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.458,,,,,,,,,,
"21/07/2025 03:30:00",0.173,,,,0.148,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.543,,,,,,,,,,
"21/07/2025 03:45:00",0.164,,,,0.126,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.619,,,,,,,,,,
"21/07/2025 04:00:00",0.15,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,0.675,,,,,,,,,,
"21/07/2025 04:15:00",0.144,,,,0.144,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.779,,,,,,,,,,
